segmentId,time,dimensionlessDischarge,overThreshold,threshold
131,6.000000,0.092272,0,54.471626
132,6.000000,0.096814,0,101.300485
133,6.000000,0.096756,0,137.645522
134,6.000000,0.096694,0,59.260919
135,6.000000,0.102699,0,71.966300
136,6.000000,0.125565,0,78.960103
137,6.000000,0.152096,0,147.175418
138,6.000000,0.166163,0,101.998630
1,12.000000,0.000000,0,450.162586
2,12.000000,0.000000,0,51.160831
3,12.000000,0.000000,0,381.152321
4,12.000000,0.077730,0,52.225016
5,12.000000,0.059740,0,52.258619
6,12.000000,0.061993,0,56.492945
7,12.000000,0.000000,0,288.785928
8,12.000000,0.000000,0,42.607805
9,12.000000,0.000039,0,43.789737
10,12.000000,0.000000,0,154.335258
11,12.000000,0.000000,0,292.037236
12,12.000000,0.000001,0,57.031906
13,12.000000,0.064199,0,107.326159
14,12.000000,0.000000,0,178.260347
15,12.000000,0.060466,0,191.906118
16,12.000000,0.000000,0,60.697337
17,12.000000,0.000000,0,49.104228
18,12.000000,0.002841,0,108.573805
19,12.000000,0.000000,0,79.254143
20,12.000000,0.000000,0,248.648946
21,12.000000,0.000000,0,123.753423
22,12.000000,0.000001,0,53.891057
23,12.000000,0.000000,0,39.344742
24,12.000000,0.031588,0,40.813500
25,12.000000,0.000000,0,23.495425
26,12.000000,0.000007,0,47.531385
27,12.000000,0.001519,0,56.790344
28,12.000000,0.270433,0,46.396326
29,12.000000,0.000000,0,52.101336
30,12.000000,0.040185,0,77.602311
31,12.000000,0.000000,0,75.862225
32,12.000000,0.000000,0,136.050582
33,12.000000,0.000000,0,190.218019
34,12.000000,0.000002,0,78.372864
35,12.000000,0.000000,0,28.582419
36,12.000000,0.000001,0,47.343457
37,12.000000,0.000000,0,47.305638
38,12.000000,0.000000,0,31.052056
39,12.000000,0.000000,0,75.289383
40,12.000000,0.000000,0,66.439213
41,12.000000,0.000035,0,100.633601
42,12.000000,0.017315,0,118.393540
43,12.000000,0.000000,0,173.776110
44,12.000000,0.000000,0,50.892688
45,12.000000,0.000000,0,47.607844
46,12.000000,0.000000,0,38.919038
47,12.000000,0.000000,0,130.419045
48,12.000000,0.000002,0,42.044462
49,12.000000,0.000023,0,46.893745
50,12.000000,0.016743,0,66.011718
51,12.000000,0.000011,0,1181.166341
52,12.000000,0.000000,0,78.372864
53,12.000000,0.000000,0,104.293003
54,12.000000,0.000000,0,47.169590
55,12.000000,0.023480,0,57.875533
56,12.000000,0.000000,0,39.422379
57,12.000000,0.000957,0,66.041452
58,12.000000,0.002106,0,106.392786
59,12.000000,0.128106,0,126.308648
60,12.000000,0.000000,0,81.983475
61,12.000000,0.000000,0,97.968849
62,12.000000,0.000000,0,34.718733
63,12.000000,0.000000,0,64.572746
64,12.000000,0.000000,0,51.180628
65,12.000000,0.041747,0,63.765433
66,12.000000,0.000000,0,113.689850
67,12.000000,0.000000,0,79.361079
68,12.000000,0.000000,0,89.757826
69,12.000000,0.073015,0,68.091890
70,12.000000,0.000000,0,40.724000
71,12.000000,0.020076,0,42.006685
72,12.000000,0.000000,0,38.777822
73,12.000000,0.000000,0,48.185216
74,12.000000,0.000000,0,70.453741
75,12.000000,0.000013,0,61.819628
76,12.000000,0.000001,0,105.244662
77,12.000000,0.000000,0,111.440239
78,12.000000,0.135005,0,54.729799
79,12.000000,0.000000,0,34.395239
80,12.000000,0.000000,0,49.378177
81,12.000000,0.000000,0,47.976722
82,12.000000,0.000001,0,44.762856
83,12.000000,0.000000,0,31.047587
84,12.000000,0.000005,0,66.101004
85,12.000000,0.000000,0,93.958648
86,12.000000,0.025219,0,84.865091
87,12.000000,0.016457,0,59.049141
88,12.000000,0.000001,0,63.199054
89,12.000000,0.000000,0,46.000685
90,12.000000,0.039995,0,47.752969
91,12.000000,0.020762,0,54.590463
92,12.000000,0.017271,0,62.677477
93,12.000000,0.000001,0,79.254143
94,12.000000,0.050251,0,94.809695
95,12.000000,0.017994,0,112.875211
96,12.000000,0.135827,0,43.945868
97,12.000000,0.040437,0,49.288793
98,12.000000,0.000000,0,52.868705
99,12.000000,0.000002,0,50.557409
100,12.000000,0.000000,0,41.343211
101,12.000000,0.000002,0,102.378880
102,12.000000,0.000004,0,67.047738
103,12.000000,0.000012,0,162.623289
104,12.000000,0.000014,0,55.702925
105,12.000000,0.043969,0,42.044462
106,12.000000,0.054105,0,69.591700
107,12.000000,0.164897,0,96.813401
108,12.000000,0.067073,0,98.728949
109,12.000000,0.000002,0,136.945331
110,12.000000,0.165682,0,52.062812
111,12.000000,0.016494,0,57.718733
112,12.000000,0.000745,0,105.395421
113,12.000000,0.026810,0,52.253446
114,12.000000,0.062181,0,58.130243
115,12.000000,0.027978,0,76.508499
116,12.000000,0.062597,0,65.373050
117,12.000000,0.043490,0,214.557635
118,12.000000,0.035843,0,45.287520
119,12.000000,0.023321,0,57.084843
120,12.000000,0.062681,0,62.019657
121,12.000000,0.062688,0,130.125002
122,12.000000,0.028219,0,41.332097
123,12.000000,0.062851,0,51.467003
124,12.000000,0.033716,0,315.223399
125,12.000000,0.029006,0,146.484550
126,12.000000,0.047338,0,52.248274
127,12.000000,0.033996,0,65.364735
128,12.000000,0.054850,0,97.790672
129,12.000000,0.023527,0,150.261160
130,12.000000,0.026565,0,51.170728
131,12.000000,0.026902,0,54.471626
132,12.000000,0.031495,0,101.300485
133,12.000000,0.031601,0,137.645522
134,12.000000,0.031750,0,59.260919
135,12.000000,0.044944,0,71.966300
136,12.000000,0.063017,0,78.960103
137,12.000000,0.078171,0,147.175418
138,12.000000,0.083764,0,101.998630
1,18.000000,0.000000,0,450.162586
2,18.000000,0.000000,0,51.160831
3,18.000000,0.000000,0,381.152321
4,18.000000,0.001309,0,52.225016
5,18.000000,0.000363,0,52.258619
6,18.000000,0.001877,0,56.492945
7,18.000000,0.000000,0,288.785928
8,18.000000,0.000000,0,42.607805
9,18.000000,0.000003,0,43.789737
10,18.000000,0.000000,0,154.335258
11,18.000000,0.000000,0,292.037236
12,18.000000,0.000000,0,57.031906
13,18.000000,0.075489,0,107.326159
14,18.000000,0.000000,0,178.260347
15,18.000000,0.000621,0,191.906118
16,18.000000,0.000000,0,60.697337
17,18.000000,0.000000,0,49.104228
18,18.000000,0.000010,0,108.573805
19,18.000000,0.000000,0,79.254143
20,18.000000,0.000000,0,248.648946
21,18.000000,0.000000,0,123.753423
22,18.000000,0.000000,0,53.891057
23,18.000000,0.000000,0,39.344742
24,18.000000,0.072338,0,40.813500
25,18.000000,0.000000,0,23.495425
26,18.000000,0.000000,0,47.531385
27,18.000000,0.000037,0,56.790344
28,18.000000,0.956620,0,46.396326
29,18.000000,0.000000,0,52.101336
30,18.000000,0.046941,0,77.602311
31,18.000000,0.000000,0,75.862225
32,18.000000,0.000000,0,136.050582
33,18.000000,0.000000,0,190.218019
34,18.000000,0.000000,0,78.372864
35,18.000000,0.000000,0,28.582419
36,18.000000,0.000000,0,47.343457
37,18.000000,0.000000,0,47.305638
38,18.000000,0.000000,0,31.052056
39,18.000000,0.000000,0,75.289383
40,18.000000,0.000000,0,66.439213
41,18.000000,0.000010,0,100.633601
42,18.000000,0.000346,0,118.393540
43,18.000000,0.000000,0,173.776110
44,18.000000,0.000000,0,50.892688
45,18.000000,0.000000,0,47.607844
46,18.000000,0.000000,0,38.919038
47,18.000000,0.000000,0,130.419045
48,18.000000,0.000000,0,42.044462
49,18.000000,0.000000,0,46.893745
50,18.000000,0.000349,0,66.011718
51,18.000000,0.000000,0,1181.166341
52,18.000000,0.000000,0,78.372864
53,18.000000,0.000000,0,104.293003
54,18.000000,0.000000,0,47.169590
55,18.000000,0.000342,0,57.875533
56,18.000000,0.000000,0,39.422379
57,18.000000,0.000096,0,66.041452
58,18.000000,0.000045,0,106.392786
59,18.000000,0.001076,0,126.308648
60,18.000000,0.000000,0,81.983475
61,18.000000,0.000000,0,97.968849
62,18.000000,0.000000,0,34.718733
63,18.000000,0.000000,0,64.572746
64,18.000000,0.000000,0,51.180628
65,18.000000,0.051950,0,63.765433
66,18.000000,0.000000,0,113.689850
67,18.000000,0.000000,0,79.361079
68,18.000000,0.000000,0,89.757826
69,18.000000,0.274430,0,68.091890
70,18.000000,0.000000,0,40.724000
71,18.000000,0.000237,0,42.006685
72,18.000000,0.000000,0,38.777822
73,18.000000,0.000000,0,48.185216
74,18.000000,0.000000,0,70.453741
75,18.000000,0.000001,0,61.819628
76,18.000000,0.000000,0,105.244662
77,18.000000,0.000000,0,111.440239
78,18.000000,0.091454,0,54.729799
79,18.000000,0.000000,0,34.395239
80,18.000000,0.000000,0,49.378177
81,18.000000,0.000000,0,47.976722
82,18.000000,0.000000,0,44.762856
83,18.000000,0.000000,0,31.047587
84,18.000000,0.000000,0,66.101004
85,18.000000,0.000000,0,93.958648
86,18.000000,0.090604,0,84.865091
87,18.000000,0.023201,0,59.049141
88,18.000000,0.000000,0,63.199054
89,18.000000,0.000000,0,46.000685
90,18.000000,0.001040,0,47.752969
91,18.000000,0.000727,0,54.590463
92,18.000000,0.000481,0,62.677477
93,18.000000,0.000000,0,79.254143
94,18.000000,0.089861,0,94.809695
95,18.000000,0.024966,0,112.875211
96,18.000000,0.092373,0,43.945868
97,18.000000,0.001972,0,49.288793
98,18.000000,0.000000,0,52.868705
99,18.000000,0.000000,0,50.557409
100,18.000000,0.000000,0,41.343211
101,18.000000,0.000000,0,102.378880
102,18.000000,0.000000,0,67.047738
103,18.000000,0.000000,0,162.623289
104,18.000000,0.000000,0,55.702925
105,18.000000,0.025788,0,42.044462
106,18.000000,0.089239,0,69.591700
107,18.000000,0.093209,0,96.813401
108,18.000000,0.003622,0,98.728949
109,18.000000,0.000000,0,136.945331
110,18.000000,0.093645,0,52.062812
111,18.000000,0.009706,0,57.718733
112,18.000000,0.000003,0,105.395421
113,18.000000,0.042029,0,52.253446
114,18.000000,0.035192,0,58.130243
115,18.000000,0.028173,0,76.508499
116,18.000000,0.035622,0,65.373050
117,18.000000,0.042175,0,214.557635
118,18.000000,0.028488,0,45.287520
119,18.000000,0.015380,0,57.084843
120,18.000000,0.035712,0,62.019657
121,18.000000,0.035719,0,130.125002
122,18.000000,0.023405,0,41.332097
123,18.000000,0.035899,0,51.467003
124,18.000000,0.019358,0,315.223399
125,18.000000,0.023433,0,146.484550
126,18.000000,0.087086,0,52.248274
127,18.000000,0.019675,0,65.364735
128,18.000000,0.101097,0,97.790672
129,18.000000,0.012550,0,150.261160
130,18.000000,0.048548,0,51.170728
131,18.000000,0.048438,0,54.471626
132,18.000000,0.052652,0,101.300485
133,18.000000,0.052616,0,137.645522
134,18.000000,0.052572,0,59.260919
135,18.000000,0.052665,0,71.966300
136,18.000000,0.062230,0,78.960103
137,18.000000,0.078547,0,147.175418
138,18.000000,0.093073,0,101.998630
1,24.000000,0.000000,0,450.162586
2,24.000000,0.000000,0,51.160831
3,24.000000,0.000000,0,381.152321
4,24.000000,0.000100,0,52.225016
5,24.000000,0.028663,0,52.258619
6,24.000000,0.000024,0,56.492945
7,24.000000,0.000000,0,288.785928
8,24.000000,0.000000,0,42.607805
9,24.000000,0.000010,0,43.789737
10,24.000000,0.000000,0,154.335258
11,24.000000,0.000000,0,292.037236
12,24.000000,0.000000,0,57.031906
13,24.000000,0.064831,0,107.326159
14,24.000000,0.000000,0,178.260347
15,24.000000,0.000026,0,191.906118
16,24.000000,0.000000,0,60.697337
17,24.000000,0.000000,0,49.104228
18,24.000000,0.001933,0,108.573805
19,24.000000,0.000000,0,79.254143
20,24.000000,0.000000,0,248.648946
21,24.000000,0.000000,0,123.753423
22,24.000000,0.000000,0,53.891057
23,24.000000,0.000000,0,39.344742
24,24.000000,0.028198,0,40.813500
25,24.000000,0.000000,0,23.495425
26,24.000000,0.000000,0,47.531385
27,24.000000,0.000077,0,56.790344
28,24.000000,0.019313,0,46.396326
29,24.000000,0.000000,0,52.101336
30,24.000000,0.039542,0,77.602311
31,24.000000,0.000000,0,75.862225
32,24.000000,0.000000,0,136.050582
33,24.000000,0.000000,0,190.218019
34,24.000000,0.000000,0,78.372864
35,24.000000,0.000000,0,28.582419
36,24.000000,0.000000,0,47.343457
37,24.000000,0.000000,0,47.305638
38,24.000000,0.000000,0,31.052056
39,24.000000,0.000000,0,75.289383
40,24.000000,0.000000,0,66.439213
41,24.000000,0.000019,0,100.633601
42,24.000000,0.000015,0,118.393540
43,24.000000,0.000000,0,173.776110
44,24.000000,0.000000,0,50.892688
45,24.000000,0.000000,0,47.607844
46,24.000000,0.000000,0,38.919038
47,24.000000,0.000000,0,130.419045
48,24.000000,0.000000,0,42.044462
49,24.000000,0.000000,0,46.893745
50,24.000000,0.000168,0,66.011718
51,24.000000,0.000000,0,1181.166341
52,24.000000,0.000000,0,78.372864
53,24.000000,0.000000,0,104.293003
54,24.000000,0.000000,0,47.169590
55,24.000000,0.000013,0,57.875533
56,24.000000,0.000000,0,39.422379
57,24.000000,0.039688,0,66.041452
58,24.000000,0.000085,0,106.392786
59,24.000000,0.000110,0,126.308648
60,24.000000,0.000000,0,81.983475
61,24.000000,0.000000,0,97.968849
62,24.000000,0.000000,0,34.718733
63,24.000000,0.000000,0,64.572746
64,24.000000,0.000000,0,51.180628
65,24.000000,0.039852,0,63.765433
66,24.000000,0.000000,0,113.689850
67,24.000000,0.000000,0,79.361079
68,24.000000,0.000000,0,89.757826
69,24.000000,0.028499,0,68.091890
70,24.000000,0.000000,0,40.724000
71,24.000000,0.009499,0,42.006685
72,24.000000,0.000000,0,38.777822
73,24.000000,0.000000,0,48.185216
74,24.000000,0.000000,0,70.453741
75,24.000000,0.000003,0,61.819628
76,24.000000,0.000000,0,105.244662
77,24.000000,0.000000,0,111.440239
78,24.000000,0.069255,0,54.729799
79,24.000000,0.000000,0,34.395239
80,24.000000,0.000000,0,49.378177
81,24.000000,0.000000,0,47.976722
82,24.000000,0.000000,0,44.762856
83,24.000000,0.000000,0,31.047587
84,24.000000,0.000000,0,66.101004
85,24.000000,0.000000,0,93.958648
86,24.000000,0.010564,0,84.865091
87,24.000000,0.015249,0,59.049141
88,24.000000,0.000000,0,63.199054
89,24.000000,0.000000,0,46.000685
90,24.000000,0.000186,0,47.752969
91,24.000000,0.009274,0,54.590463
92,24.000000,0.000018,0,62.677477
93,24.000000,0.000000,0,79.254143
94,24.000000,0.012038,0,94.809695
95,24.000000,0.017233,0,112.875211
96,24.000000,0.069766,0,43.945868
97,24.000000,0.013132,0,49.288793
98,24.000000,0.000000,0,52.868705
99,24.000000,0.000000,0,50.557409
100,24.000000,0.000000,0,41.343211
101,24.000000,0.000000,0,102.378880
102,24.000000,0.000000,0,67.047738
103,24.000000,0.000000,0,162.623289
104,24.000000,0.000000,0,55.702925
105,24.000000,0.017437,0,42.044462
106,24.000000,0.013510,0,69.591700
107,24.000000,0.070059,0,96.813401
108,24.000000,0.012888,0,98.728949
109,24.000000,0.000000,0,136.945331
110,24.000000,0.070221,0,52.062812
111,24.000000,0.006555,0,57.718733
112,24.000000,0.000018,0,105.395421
113,24.000000,0.011055,0,52.253446
114,24.000000,0.026357,0,58.130243
115,24.000000,0.007670,0,76.508499
116,24.000000,0.026510,0,65.373050
117,24.000000,0.011618,0,214.557635
118,24.000000,0.007904,0,45.287520
119,24.000000,0.006118,0,57.084843
120,24.000000,0.026540,0,62.019657
121,24.000000,0.026544,0,130.125002
122,24.000000,0.011170,0,41.332097
123,24.000000,0.026605,0,51.467003
124,24.000000,0.014261,0,315.223399
125,24.000000,0.011615,0,146.484550
126,24.000000,0.013128,0,52.248274
127,24.000000,0.014375,0,65.364735
128,24.000000,0.023126,0,97.790672
129,24.000000,0.009045,0,150.261160
130,24.000000,0.011217,0,51.170728
131,24.000000,0.011408,0,54.471626
132,24.000000,0.015609,0,101.300485
133,24.000000,0.015669,0,137.645522
134,24.000000,0.015753,0,59.260919
135,24.000000,0.017918,0,71.966300
136,24.000000,0.024895,0,78.960103
137,24.000000,0.030192,0,147.175418
138,24.000000,0.034259,0,101.998630
1,30.000000,0.000000,0,450.162586
2,30.000000,0.000000,0,51.160831
3,30.000000,0.000000,0,381.152321
4,30.000000,0.000221,0,52.225016
5,30.000000,0.096403,0,52.258619
6,30.000000,0.000062,0,56.492945
7,30.000000,0.000000,0,288.785928
8,30.000000,0.000000,0,42.607805
9,30.000000,0.000026,0,43.789737
10,30.000000,0.000000,0,154.335258
11,30.000000,0.000000,0,292.037236
12,30.000000,0.000000,0,57.031906
13,30.000000,0.075310,0,107.326159
14,30.000000,0.000000,0,178.260347
15,30.000000,0.000064,0,191.906118
16,30.000000,0.000000,0,60.697337
17,30.000000,0.000000,0,49.104228
18,30.000000,0.063215,0,108.573805
19,30.000000,0.000000,0,79.254143
20,30.000000,0.000000,0,248.648946
21,30.000000,0.000000,0,123.753423
22,30.000000,0.000000,0,53.891057
23,30.000000,0.000000,0,39.344742
24,30.000000,0.072088,0,40.813500
25,30.000000,0.000000,0,23.495425
26,30.000000,0.000000,0,47.531385
27,30.000000,0.000137,0,56.790344
28,30.000000,0.475120,0,46.396326
29,30.000000,0.000000,0,52.101336
30,30.000000,0.046862,0,77.602311
31,30.000000,0.000000,0,75.862225
32,30.000000,0.000000,0,136.050582
33,30.000000,0.000000,0,190.218019
34,30.000000,0.000000,0,78.372864
35,30.000000,0.000000,0,28.582419
36,30.000000,0.000000,0,47.343457
37,30.000000,0.000000,0,47.305638
38,30.000000,0.000000,0,31.052056
39,30.000000,0.000000,0,75.289383
40,30.000000,0.000000,0,66.439213
41,30.000000,0.000032,0,100.633601
42,30.000000,0.000028,0,118.393540
43,30.000000,0.000000,0,173.776110
44,30.000000,0.000000,0,50.892688
45,30.000000,0.000000,0,47.607844
46,30.000000,0.000000,0,38.919038
47,30.000000,0.000000,0,130.419045
48,30.000000,0.000000,0,42.044462
49,30.000000,0.000000,0,46.893745
50,30.000000,0.000256,0,66.011718
51,30.000000,0.000000,0,1181.166341
52,30.000000,0.000000,0,78.372864
53,30.000000,0.000000,0,104.293003
54,30.000000,0.000000,0,47.169590
55,30.000000,0.000033,0,57.875533
56,30.000000,0.000000,0,39.422379
57,30.000000,0.094613,0,66.041452
58,30.000000,0.013288,0,106.392786
59,30.000000,0.000189,0,126.308648
60,30.000000,0.000000,0,81.983475
61,30.000000,0.000000,0,97.968849
62,30.000000,0.000000,0,34.718733
63,30.000000,0.000000,0,64.572746
64,30.000000,0.000000,0,51.180628
65,30.000000,0.051847,0,63.765433
66,30.000000,0.000000,0,113.689850
67,30.000000,0.000000,0,79.361079
68,30.000000,0.000000,0,89.757826
69,30.000000,0.241502,0,68.091890
70,30.000000,0.000000,0,40.724000
71,30.000000,0.032002,0,42.006685
72,30.000000,0.000000,0,38.777822
73,30.000000,0.000000,0,48.185216
74,30.000000,0.000000,0,70.453741
75,30.000000,0.000009,0,61.819628
76,30.000000,0.000000,0,105.244662
77,30.000000,0.000000,0,111.440239
78,30.000000,0.092494,0,54.729799
79,30.000000,0.000000,0,34.395239
80,30.000000,0.000000,0,49.378177
81,30.000000,0.000000,0,47.976722
82,30.000000,0.000000,0,44.762856
83,30.000000,0.000000,0,31.047587
84,30.000000,0.000000,0,66.101004
85,30.000000,0.000000,0,93.958648
86,30.000000,0.079577,0,84.865091
87,30.000000,0.023147,0,59.049141
88,30.000000,0.000000,0,63.199054
89,30.000000,0.000000,0,46.000685
90,30.000000,0.000288,0,47.752969
91,30.000000,0.031456,0,54.590463
92,30.000000,0.000028,0,62.677477
93,30.000000,0.000000,0,79.254143
94,30.000000,0.078383,0,94.809695
95,30.000000,0.024896,0,112.875211
96,30.000000,0.092118,0,43.945868
97,30.000000,0.031403,0,49.288793
98,30.000000,0.000000,0,52.868705
99,30.000000,0.000000,0,50.557409
100,30.000000,0.000000,0,41.343211
101,30.000000,0.000000,0,102.378880
102,30.000000,0.000000,0,67.047738
103,30.000000,0.000000,0,162.623289
104,30.000000,0.000000,0,55.702925
105,30.000000,0.024809,0,42.044462
106,30.000000,0.090251,0,69.591700
107,30.000000,0.091932,0,96.813401
108,30.000000,0.031014,0,98.728949
109,30.000000,0.000000,0,136.945331
110,30.000000,0.091848,0,52.062812
111,30.000000,0.009289,0,57.718733
112,30.000000,0.009102,0,105.395421
113,30.000000,0.042250,0,52.253446
114,30.000000,0.034420,0,58.130243
115,30.000000,0.027351,0,76.508499
116,30.000000,0.034319,0,65.373050
117,30.000000,0.041724,0,214.557635
118,30.000000,0.027141,0,45.287520
119,30.000000,0.020691,0,57.084843
120,30.000000,0.034293,0,62.019657
121,30.000000,0.034292,0,130.125002
122,30.000000,0.038503,0,41.332097
123,30.000000,0.034239,0,51.467003
124,30.000000,0.018202,0,315.223399
125,30.000000,0.050952,0,146.484550
126,30.000000,0.082415,0,52.248274
127,30.000000,0.018114,0,65.364735
128,30.000000,0.110606,0,97.790672
129,30.000000,0.011284,0,150.261160
130,30.000000,0.056362,0,51.170728
131,30.000000,0.056136,0,54.471626
132,30.000000,0.060076,0,101.300485
133,30.000000,0.060001,0,137.645522
134,30.000000,0.059904,0,59.260919
135,30.000000,0.061664,0,71.966300
136,30.000000,0.070158,0,78.960103
137,30.000000,0.085219,0,147.175418
138,30.000000,0.094620,0,101.998630
1,36.000000,0.000000,0,450.162586
2,36.000000,0.000000,0,51.160831
3,36.000000,0.000000,0,381.152321
4,36.000000,0.000159,0,52.225016
5,36.000000,0.000588,0,52.258619
6,36.000000,0.000031,0,56.492945
7,36.000000,0.000000,0,288.785928
8,36.000000,0.000000,0,42.607805
9,36.000000,0.000002,0,43.789737
10,36.000000,0.000000,0,154.335258
11,36.000000,0.000000,0,292.037236
12,36.000000,0.000000,0,57.031906
13,36.000000,0.066131,0,107.326159
14,36.000000,0.000000,0,178.260347
15,36.000000,0.000031,0,191.906118
16,36.000000,0.000000,0,60.697337
17,36.000000,0.000000,0,49.104228
18,36.000000,0.002833,0,108.573805
19,36.000000,0.000000,0,79.254143
20,36.000000,0.000000,0,248.648946
21,36.000000,0.000000,0,123.753423
22,36.000000,0.000000,0,53.891057
23,36.000000,0.000000,0,39.344742
24,36.000000,0.032238,0,40.813500
25,36.000000,0.000000,0,23.495425
26,36.000000,0.000000,0,47.531385
27,36.000000,0.000129,0,56.790344
28,36.000000,0.512729,0,46.396326
29,36.000000,0.000000,0,52.101336
30,36.000000,0.040579,0,77.602311
31,36.000000,0.000000,0,75.862225
32,36.000000,0.000000,0,136.050582
33,36.000000,0.000000,0,190.218019
34,36.000000,0.000000,0,78.372864
35,36.000000,0.000000,0,28.582419
36,36.000000,0.000000,0,47.343457
37,36.000000,0.000000,0,47.305638
38,36.000000,0.000000,0,31.052056
39,36.000000,0.000000,0,75.289383
40,36.000000,0.000000,0,66.439213
41,36.000000,0.000018,0,100.633601
42,36.000000,0.000017,0,118.393540
43,36.000000,0.000000,0,173.776110
